Season,Round,Race,Date,Circuit,Country,DriverId,Lap,Stop Number,Time of Day,Duration
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain International Circuit,Bahrain,ricciardo,39,2,19:09:27,25.200
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain International Circuit,Bahrain,hamilton,41,2,19:12:14,30.682
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,vandoorne,1,1,15:08:55,30.006
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,ericsson,1,1,15:08:58,32.235
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,wehrlein,2,1,15:11:28,31.266
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,wehrlein,20,2,15:43:16,30.799
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,massa,21,1,15:44:10,29.923
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,kevin_magnussen,21,1,15:44:30,36.559
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,kvyat,21,1,15:44:36,29.991
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,ericsson,21,2,15:44:59,30.655
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,sainz,24,1,15:49:33,29.973
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,vandoorne,24,2,15:49:57,35.998
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,ocon,26,1,15:52:42,30.253
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,stroll,26,1,15:52:58,29.791
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,bottas,27,1,15:53:23,29.356
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,perez,27,1,15:54:17,29.868
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,raikkonen,29,1,15:56:49,30.152
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,max_verstappen,29,1,15:57:19,29.567
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,hamilton,30,1,15:58:36,29.739
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,vettel,34,1,16:04:56,30.097
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,hulkenberg,40,1,16:16:07,30.280
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,massa,41,2,16:17:53,29.920
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,kvyat,1,1,14:04:51,22.235
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,massa,1,1,14:05:02,40.612
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,jolyon_palmer,2,1,14:06:27,23.159
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,alonso,12,1,14:21:10,22.690
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,stroll,12,1,14:21:16,22.100
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,vandoorne,12,1,14:21:24,22.547
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,kevin_magnussen,13,1,14:22:35,22.703
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,sainz,13,1,14:22:36,22.432
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,massa,13,2,14:23:17,22.292
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,vettel,14,1,14:23:19,22.499
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,hulkenberg,15,1,14:25:28,22.490
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,ocon,16,1,14:26:51,22.616
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,perez,18,1,14:29:42,25.082
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,ericsson,18,1,14:30:11,22.995
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,grosjean,19,1,14:31:26,22.866
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,hamilton,21,1,14:33:26,21.544
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,ricciardo,21,1,14:33:54,21.811
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,jolyon_palmer,21,2,14:35:11,22.762
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,bottas,26,1,14:41:01,21.689
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,alonso,31,2,14:49:39,23.354
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,ericsson,32,2,14:51:03,22.775
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,wehrlein,33,1,14:52:14,23.445
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,hulkenberg,33,2,14:52:15,22.362
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,kevin_magnussen,33,2,14:52:15,23.814
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,kvyat,33,2,14:52:37,22.117
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,stroll,33,2,14:52:52,22.071
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,massa,33,3,14:53:10,23.066
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,perez,34,2,14:53:46,23.107
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,ocon,34,2,14:53:58,22.643
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,sainz,34,2,14:54:20,21.934
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,wehrlein,1,1,14:04:27,25.813
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,button,1,1,14:04:29,24.465
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,perez,16,1,14:23:49,31.313
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,max_verstappen,32,1,14:44:07,25.343
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,bottas,33,1,14:45:24,24.308
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,raikkonen,34,1,14:46:35,24.833
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,ericsson,35,1,14:49:08,24.949
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,kvyat,36,1,14:49:48,24.406
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,ocon,36,1,14:50:06,24.299
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,sainz,37,1,14:50:54,24.427
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,kevin_magnussen,37,1,14:51:04,24.979
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,ricciardo,38,1,14:51:46,24.183
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,massa,38,1,14:52:42,24.353
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,vettel,39,1,14:52:55,24.306
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,ocon,39,2,14:54:19,24.496
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,button,39,2,14:54:53,26.057
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,grosjean,40,1,14:54:55,24.660
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,stroll,41,1,14:56:46,26.690
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,kevin_magnussen,42,2,14:57:54,26.040
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,jolyon_palmer,42,1,14:58:05,25.472
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,vandoorne,43,1,14:58:56,24.768
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,hamilton,46,1,15:02:38,24.155
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,max_verstappen,60,2,15:20:48,25.678
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,ocon,60,3,15:22:40,24.642
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,massa,62,2,15:24:59,25.123
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,perez,63,2,15:26:16,25.026
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,stroll,67,2,15:33:42,25.248
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,perez,72,3,15:40:06,35.485
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,grosjean,1,1,14:04:59,31.256
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,wehrlein,1,1,14:05:02,51.757
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,vettel,5,1,14:11:32,31.596
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,hulkenberg,11,1,14:19:40,26.764
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,jolyon_palmer,11,1,14:19:55,24.423
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,ericsson,11,1,14:19:57,24.047
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,kvyat,15,1,14:25:55,18.088
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,raikkonen,17,1,14:28:23,23.500
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,ricciardo,18,1,14:29:37,23.309
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,perez,19,1,14:30:56,23.229
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,bottas,23,1,14:35:53,22.946
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,stroll,25,1,14:39:14,22.790
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,hamilton,32,1,14:47:15,23.061
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,ocon,32,1,14:47:42,23.409
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,wehrlein,40,2,14:59:18,24.202
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,raikkonen,41,2,14:59:29,23.760
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,alonso,42,1,15:01:08,23.526
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,vandoorne,45,1,15:05:22,23.267
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,kevin_magnussen,46,1,15:06:28,28.869
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,vettel,49,2,15:09:44,23.345
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,kvyat,53,2,15:15:19,1:46.374
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,bottas,1,1,17:07:00,36.262
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,grosjean,3,1,17:09:40,20.776
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,ricciardo,5,1,17:13:04,23.361
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,vandoorne,5,1,17:13:19,21.423
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,hamilton,12,1,17:25:22,20.418
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,vettel,12,1,17:25:26,20.059
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,perez,12,1,17:25:35,20.598
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,raikkonen,12,1,17:25:39,23.237
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,massa,12,1,17:25:43,21.453
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,ocon,12,1,17:25:45,20.493
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,bottas,11,2,17:25:58,20.407
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,kevin_magnussen,12,1,17:26:11,20.391
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,alonso,12,1,17:26:36,21.217
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,sainz,12,1,17:26:37,21.040
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,ericsson,12,1,17:26:45,23.906
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,wehrlein,12,1,17:26:49,31.122
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,stroll,13,1,17:28:26,22.625
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,hulkenberg,13,1,17:28:32,21.263
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,ricciardo,13,2,17:29:01,20.198
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,wehrlein,13,2,17:29:45,22.356
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,grosjean,14,2,17:31:36,21.069
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,hamilton,17,2,17:39:17,15.234
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,vettel,17,2,17:39:18,15.174
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,perez,17,2,17:39:19,15.278
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,massa,17,2,17:39:20,15.033
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,ocon,17,2,17:39:21,15.061
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,raikkonen,17,2,17:39:22,15.049
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,stroll,17,2,17:39:23,15.327
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,hulkenberg,17,2,17:39:24,15.638
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,ricciardo,17,3,17:39:26,15.135
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,kvyat,1,1,14:04:23,33.607
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,kvyat,9,2,14:14:29,16.139
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,hulkenberg,14,1,14:19:44,21.977
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,hamilton,31,1,14:38:58,20.761
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,vandoorne,31,1,14:39:43,21.714
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,ricciardo,33,1,14:41:11,21.713
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,vettel,34,1,14:42:15,21.750
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,jolyon_palmer,34,1,14:43:13,22.233
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,ericsson,34,1,14:43:40,22.339
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,perez,35,1,14:44:03,22.030
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,stroll,35,1,14:44:21,21.332
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,wehrlein,35,1,14:44:41,22.414
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,grosjean,36,1,14:45:10,22.026
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,bottas,41,1,14:50:11,22.387
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,sainz,40,1,14:50:18,21.659
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,ocon,42,1,14:52:17,22.176
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,raikkonen,44,1,14:53:59,21.662
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,vandoorne,44,2,14:55:17,16.206
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,massa,47,1,14:58:07,20.977
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,kvyat,55,3,15:09:24,22.274
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,kvyat,1,1,13:08:08,45.538
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,wehrlein,2,1,13:10:06,29.861
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,wehrlein,3,2,13:12:33,29.941
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,kvyat,9,2,13:23:00,22.895
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,vettel,18,1,13:36:44,28.363
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,max_verstappen,19,1,13:38:17,29.147
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,ocon,20,1,13:40:15,29.194
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,alonso,20,1,13:40:30,28.269
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,stroll,22,1,13:43:38,29.849
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,perez,23,1,13:45:01,28.942
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,grosjean,23,1,13:45:11,28.361
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,raikkonen,24,1,13:45:53,28.476
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,hulkenberg,24,1,13:46:27,30.841
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,hamilton,25,1,13:47:14,27.733
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,massa,25,1,13:48:18,27.583
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,vandoorne,26,1,13:49:50,29.337
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,kvyat,27,3,13:52:00,28.630
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,ericsson,28,1,13:53:19,28.825
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,wehrlein,31,3,13:58:18,31.250
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,bottas,32,1,13:58:23,27.858
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,ricciardo,32,1,13:59:09,27.910
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,kevin_magnussen,37,1,14:07:18,28.099
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,stroll,42,2,14:15:32,28.335
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,grosjean,43,2,14:16:53,28.998
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,raikkonen,49,2,14:24:46,29.057
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,max_verstappen,49,2,14:25:07,28.056
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,vettel,50,2,14:27:09,35.204
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,ericsson,1,1,14:05:01,25.179
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,wehrlein,3,1,14:09:26,24.213
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,grosjean,20,1,14:35:03,22.638
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,wehrlein,28,2,14:46:37,22.998
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,stroll,29,1,14:47:41,21.804
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,bottas,30,1,14:48:04,22.681
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,hamilton,31,1,14:49:30,21.338
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,kevin_magnussen,31,1,14:50:24,22.684
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,vettel,32,1,14:50:43,22.317
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,raikkonen,33,1,14:52:06,21.919
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,perez,34,1,14:54:12,24.017
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,resta,34,1,14:55:06,22.399
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,alonso,35,1,14:55:33,22.399
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,sainz,35,1,14:55:33,22.745
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,ocon,35,1,14:55:44,22.441
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,kvyat,40,1,15:02:57,22.273
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,max_verstappen,42,1,15:04:37,33.605
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,vandoorne,42,1,15:05:22,28.616
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,hulkenberg,45,1,15:09:34,31.860
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,jolyon_palmer,46,1,15:11:22,22.684
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,ericsson,63,2,15:36:20,24.097
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,jolyon_palmer,8,1,14:19:01,26.202
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,ericsson,8,1,14:19:07,23.999
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,kevin_magnussen,9,1,14:20:51,22.828
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,stroll,9,1,14:20:55,24.697
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,ocon,10,1,14:22:35,23.364
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,grosjean,10,1,14:22:38,22.925
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,alonso,10,1,14:22:43,24.158
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,hulkenberg,11,1,14:24:21,23.507
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,massa,11,1,14:24:38,22.667
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,hamilton,12,1,14:25:45,22.037
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,perez,12,1,14:26:21,23.289
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,bottas,13,1,14:27:44,22.963
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,vettel,14,1,14:29:26,22.443
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,ricciardo,14,1,14:29:45,22.900
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,raikkonen,15,1,14:31:33,22.533
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,raikkonen,17,2,14:35:29,30.373
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,kvyat,18,1,14:37:55,22.444
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,vandoorne,18,1,14:38:00,26.894
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,sainz,19,1,14:39:43,24.095
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,ericsson,23,2,14:47:51,23.221
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,perez,25,2,14:50:45,28.594
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,ocon,27,2,14:54:26,23.200
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,raikkonen,29,3,14:57:52,22.963
